,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
74,0.616,0.658,6,-8.087,0,0.0561,0.0809,0.0,0.512,0.732,119.926,audio_features,6DjDbtkkOl2ALXEYuPeUgV,spotify:track:6DjDbtkkOl2ALXEYuPeUgV,https://api.spotify.com/v1/tracks/6DjDbtkkOl2ALXEYuPeUgV,https://api.spotify.com/v1/audio-analysis/6DjDbtkkOl2ALXEYuPeUgV,194053,4
75,0.832,0.838,1,-5.414,0,0.0421,0.0791,0.0,0.152,0.965,100.021,audio_features,5fRvePkRGdpn2nKacG7I6d,spotify:track:5fRvePkRGdpn2nKacG7I6d,https://api.spotify.com/v1/tracks/5fRvePkRGdpn2nKacG7I6d,https://api.spotify.com/v1/audio-analysis/5fRvePkRGdpn2nKacG7I6d,218733,4
76,0.379,0.647,5,-7.72,0,0.197,0.214,0.0,0.125,0.342,217.648,audio_features,2IsKaRJ7UvvJWevayDVrcC,spotify:track:2IsKaRJ7UvvJWevayDVrcC,https://api.spotify.com/v1/tracks/2IsKaRJ7UvvJWevayDVrcC,https://api.spotify.com/v1/audio-analysis/2IsKaRJ7UvvJWevayDVrcC,204027,4
77,0.545,0.781,10,-3.616,1,0.185,0.0139,0.0,0.161,0.277,150.097,audio_features,12PNcnMsjsZ3eHm62t8hiy,spotify:track:12PNcnMsjsZ3eHm62t8hiy,https://api.spotify.com/v1/tracks/12PNcnMsjsZ3eHm62t8hiy,https://api.spotify.com/v1/audio-analysis/12PNcnMsjsZ3eHm62t8hiy,232507,4
78,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4
79,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,audio_features,0n4bITAu0Y0nigrz3MFJMb,spotify:track:0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,263827,4
80,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,audio_features,1fidCEsYlaVE3pHwKCvpFZ,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/tracks/1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/audio-analysis/1fidCEsYlaVE3pHwKCvpFZ,245867,4
81,0.74,0.895,4,-3.924,0,0.0598,0.0285,0.0183,0.118,0.823,127.046,audio_features,2HLNAwkpC4PGDztekulv0i,spotify:track:2HLNAwkpC4PGDztekulv0i,https://api.spotify.com/v1/tracks/2HLNAwkpC4PGDztekulv0i,https://api.spotify.com/v1/audio-analysis/2HLNAwkpC4PGDztekulv0i,193819,4
82,0.759,0.932,7,-3.753,1,0.0665,0.0511,0.0,0.31,0.886,86.507,audio_features,7HJR8g8Td2LdZagZlK2oHy,spotify:track:7HJR8g8Td2LdZagZlK2oHy,https://api.spotify.com/v1/tracks/7HJR8g8Td2LdZagZlK2oHy,https://api.spotify.com/v1/audio-analysis/7HJR8g8Td2LdZagZlK2oHy,230187,4
83,0.789,0.916,0,-3.262,1,0.249,0.0135,8.09e-06,0.077,0.658,127.956,audio_features,1HOlb9rdNOmy9b1Fakicjo,spotify:track:1HOlb9rdNOmy9b1Fakicjo,https://api.spotify.com/v1/tracks/1HOlb9rdNOmy9b1Fakicjo,https://api.spotify.com/v1/audio-analysis/1HOlb9rdNOmy9b1Fakicjo,183750,4
84,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,audio_features,7MmG8p0F9N3C4AXdK6o6Eb,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb,227267,4
85,0.645,0.766,7,-8.592,0,0.144,0.00286,0.0,0.223,0.559,127.88,audio_features,01ZSOnjlyW3tKMLq9ECXXm,spotify:track:01ZSOnjlyW3tKMLq9ECXXm,https://api.spotify.com/v1/tracks/01ZSOnjlyW3tKMLq9ECXXm,https://api.spotify.com/v1/audio-analysis/01ZSOnjlyW3tKMLq9ECXXm,236878,4
86,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,audio_features,1DIXPcTDzTj8ZMHt3PDt8p,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,240693,4
87,0.797,0.795,8,-10.451,0,0.16,0.0173,0.0,0.267,0.865,127.916,audio_features,6LN8DFHGvW3KHfexvOanbF,spotify:track:6LN8DFHGvW3KHfexvOanbF,https://api.spotify.com/v1/tracks/6LN8DFHGvW3KHfexvOanbF,https://api.spotify.com/v1/audio-analysis/6LN8DFHGvW3KHfexvOanbF,236733,4
88,0.584,0.699,1,-6.065,0,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,audio_features,1ctdfJSzp6qF2iDAVdDrfl,spotify:track:1ctdfJSzp6qF2iDAVdDrfl,https://api.spotify.com/v1/tracks/1ctdfJSzp6qF2iDAVdDrfl,https://api.spotify.com/v1/audio-analysis/1ctdfJSzp6qF2iDAVdDrfl,212400,4
89,0.51,0.931,11,-3.302,1,0.347,0.0738,0.0,0.5,0.53,201.936,audio_features,0LWkaEyQRkF0XAms8Bg1fC,spotify:track:0LWkaEyQRkF0XAms8Bg1fC,https://api.spotify.com/v1/tracks/0LWkaEyQRkF0XAms8Bg1fC,https://api.spotify.com/v1/audio-analysis/0LWkaEyQRkF0XAms8Bg1fC,268867,4
90,0.621,0.41,11,-7.806,1,0.386,0.199,0.0,0.11,0.337,68.055,audio_features,3Mf5lroDtECoRWVUWnHCo8,spotify:track:3Mf5lroDtECoRWVUWnHCo8,https://api.spotify.com/v1/tracks/3Mf5lroDtECoRWVUWnHCo8,https://api.spotify.com/v1/audio-analysis/3Mf5lroDtECoRWVUWnHCo8,200280,5
91,0.771,0.621,1,-7.453,1,0.0376,0.0297,0.0,0.124,0.154,101.007,audio_features,0jrz4ZQKCsC6h2vzqgHiEp,spotify:track:0jrz4ZQKCsC6h2vzqgHiEp,https://api.spotify.com/v1/tracks/0jrz4ZQKCsC6h2vzqgHiEp,https://api.spotify.com/v1/audio-analysis/0jrz4ZQKCsC6h2vzqgHiEp,334067,4
92,0.787,0.759,2,-4.957,0,0.121,0.0665,0.0,0.0711,0.146,126.004,audio_features,1lr5prHQn7Q766Ix6eGRKK,spotify:track:1lr5prHQn7Q766Ix6eGRKK,https://api.spotify.com/v1/tracks/1lr5prHQn7Q766Ix6eGRKK,https://api.spotify.com/v1/audio-analysis/1lr5prHQn7Q766Ix6eGRKK,161453,4
93,0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,audio_features,5XRHGXut00SrJUFmcn2lQF,spotify:track:5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/tracks/5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/audio-analysis/5XRHGXut00SrJUFmcn2lQF,238000,4
94,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,audio_features,3DmW6y7wTEYHJZlLo1r6XJ,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,206167,4
95,0.621,0.907,2,-3.923,1,0.0474,0.091,0.0,0.067,0.884,128.056,audio_features,3s6ltUrI93LBKU8taezsLn,spotify:track:3s6ltUrI93LBKU8taezsLn,https://api.spotify.com/v1/tracks/3s6ltUrI93LBKU8taezsLn,https://api.spotify.com/v1/audio-analysis/3s6ltUrI93LBKU8taezsLn,233693,4
96,0.661,0.649,9,-7.668,0,0.0342,0.245,1.22e-05,0.11,0.388,100.893,audio_features,6kEpjptnAwt11Atr4cEMe1,spotify:track:6kEpjptnAwt11Atr4cEMe1,https://api.spotify.com/v1/tracks/6kEpjptnAwt11Atr4cEMe1,https://api.spotify.com/v1/audio-analysis/6kEpjptnAwt11Atr4cEMe1,311187,4
97,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,audio_features,2ihCaVdNZmnHZWt0fvAM7B,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/audio-analysis/2ihCaVdNZmnHZWt0fvAM7B,266600,4
98,0.572,0.572,6,-8.324,1,0.3,0.254,0.0,0.191,0.61,94.897,audio_features,5203pcq3cNteJuOVhIEnt6,spotify:track:5203pcq3cNteJuOVhIEnt6,https://api.spotify.com/v1/tracks/5203pcq3cNteJuOVhIEnt6,https://api.spotify.com/v1/audio-analysis/5203pcq3cNteJuOVhIEnt6,207187,4
99,0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,audio_features,0BBZuOGGBj9u4X3rAfmae8,spotify:track:0BBZuOGGBj9u4X3rAfmae8,https://api.spotify.com/v1/tracks/0BBZuOGGBj9u4X3rAfmae8,https://api.spotify.com/v1/audio-analysis/0BBZuOGGBj9u4X3rAfmae8,201000,4
100,0.699,0.805,6,-3.05,0,0.0595,0.0383,0.0,0.502,0.722,127.009,audio_features,7448rwdrtddS5irSvOgPA6,spotify:track:7448rwdrtddS5irSvOgPA6,https://api.spotify.com/v1/tracks/7448rwdrtddS5irSvOgPA6,https://api.spotify.com/v1/audio-analysis/7448rwdrtddS5irSvOgPA6,216440,4
101,0.691,0.922,1,-3.766,0,0.152,0.0596,0.0,0.386,0.72,128.058,audio_features,5tmuKTnfayZkjDlukTz3vT,spotify:track:5tmuKTnfayZkjDlukTz3vT,https://api.spotify.com/v1/tracks/5tmuKTnfayZkjDlukTz3vT,https://api.spotify.com/v1/audio-analysis/5tmuKTnfayZkjDlukTz3vT,208612,4
102,0.683,0.804,9,-6.592,0,0.0849,0.00289,0.0,0.0949,0.522,128.007,audio_features,35w3imkurxO8IVBhQv1FVR,spotify:track:35w3imkurxO8IVBhQv1FVR,https://api.spotify.com/v1/tracks/35w3imkurxO8IVBhQv1FVR,https://api.spotify.com/v1/audio-analysis/35w3imkurxO8IVBhQv1FVR,237107,4
103,0.734,0.773,5,-5.782,0,0.24,0.0209,0.0016,0.878,0.573,128.029,audio_features,2UT8Re2t44hoUYCKJcOdqn,spotify:track:2UT8Re2t44hoUYCKJcOdqn,https://api.spotify.com/v1/tracks/2UT8Re2t44hoUYCKJcOdqn,https://api.spotify.com/v1/audio-analysis/2UT8Re2t44hoUYCKJcOdqn,180000,4
104,0.688,0.714,11,-4.48,0,0.0712,0.141,0.0,0.214,0.449,125.028,audio_features,60Qa4MfNC1dgVfuDF6rgMS,spotify:track:60Qa4MfNC1dgVfuDF6rgMS,https://api.spotify.com/v1/tracks/60Qa4MfNC1dgVfuDF6rgMS,https://api.spotify.com/v1/audio-analysis/60Qa4MfNC1dgVfuDF6rgMS,220280,4
105,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,audio_features,2CEgGE6aESpnmtfiZwYlbV,spotify:track:2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/tracks/2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/audio-analysis/2CEgGE6aESpnmtfiZwYlbV,202613,4
106,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,audio_features,12eMQUn2GzfsfsQLH53M19,spotify:track:12eMQUn2GzfsfsQLH53M19,https://api.spotify.com/v1/tracks/12eMQUn2GzfsfsQLH53M19,https://api.spotify.com/v1/audio-analysis/12eMQUn2GzfsfsQLH53M19,234693,4
107,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,audio_features,3zrYNl1aMdFrQkcOjKVr5u,spotify:track:3zrYNl1aMdFrQkcOjKVr5u,https://api.spotify.com/v1/tracks/3zrYNl1aMdFrQkcOjKVr5u,https://api.spotify.com/v1/audio-analysis/3zrYNl1aMdFrQkcOjKVr5u,223800,4
108,0.726,0.797,9,-4.097,1,0.0272,0.128,0.0,0.154,0.624,117.969,audio_features,79xJXZeudmfMq4ay9yCFGd,spotify:track:79xJXZeudmfMq4ay9yCFGd,https://api.spotify.com/v1/tracks/79xJXZeudmfMq4ay9yCFGd,https://api.spotify.com/v1/audio-analysis/79xJXZeudmfMq4ay9yCFGd,199987,4
109,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,audio_features,6CjtS2JZH9RkDz5UVInsa9,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613,4
110,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,audio_features,4X4tgBEUiT6WqB2oTJ5ynH,spotify:track:4X4tgBEUiT6WqB2oTJ5ynH,https://api.spotify.com/v1/tracks/4X4tgBEUiT6WqB2oTJ5ynH,https://api.spotify.com/v1/audio-analysis/4X4tgBEUiT6WqB2oTJ5ynH,177685,4
111,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,audio_features,3jlbL2OTD5YmIunYzgQTAN,spotify:track:3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/audio-analysis/3jlbL2OTD5YmIunYzgQTAN,338853,4
112,0.699,0.883,5,-3.226,0,0.219,0.0288,0.0,0.817,0.499,127.961,audio_features,3MOECVkNshqHYTPt5DZcdN,spotify:track:3MOECVkNshqHYTPt5DZcdN,https://api.spotify.com/v1/tracks/3MOECVkNshqHYTPt5DZcdN,https://api.spotify.com/v1/audio-analysis/3MOECVkNshqHYTPt5DZcdN,211975,4
113,0.61,0.906,0,-2.117,1,0.0648,0.00416,0.0,0.758,0.294,127.916,audio_features,2cZrrQMjB63c0iIugYH9zS,spotify:track:2cZrrQMjB63c0iIugYH9zS,https://api.spotify.com/v1/tracks/2cZrrQMjB63c0iIugYH9zS,https://api.spotify.com/v1/audio-analysis/2cZrrQMjB63c0iIugYH9zS,231573,4
114,0.421,0.822,2,-4.415,1,0.0542,0.0132,0.0,0.092,0.751,171.935,audio_features,03GtlqFgHW2RHE9iDA9E38,spotify:track:03GtlqFgHW2RHE9iDA9E38,https://api.spotify.com/v1/tracks/03GtlqFgHW2RHE9iDA9E38,https://api.spotify.com/v1/audio-analysis/03GtlqFgHW2RHE9iDA9E38,234787,4
115,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,1obZSxOoO12yWkwY1kY72N,spotify:track:1obZSxOoO12yWkwY1kY72N,https://api.spotify.com/v1/tracks/1obZSxOoO12yWkwY1kY72N,https://api.spotify.com/v1/audio-analysis/1obZSxOoO12yWkwY1kY72N,229507,4
116,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,audio_features,1RMRkCn07y2xtBip9DzwmC,spotify:track:1RMRkCn07y2xtBip9DzwmC,https://api.spotify.com/v1/tracks/1RMRkCn07y2xtBip9DzwmC,https://api.spotify.com/v1/audio-analysis/1RMRkCn07y2xtBip9DzwmC,227973,4
117,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,audio_features,0KAiuUOrLTIkzkpfpn9jb9,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/tracks/0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/audio-analysis/0KAiuUOrLTIkzkpfpn9jb9,195973,4
118,0.771,0.717,11,-5.611,0,0.0573,0.134,0.00282,0.102,0.963,130.014,audio_features,7sImc1IHpucOTKCUdIQkHW,spotify:track:7sImc1IHpucOTKCUdIQkHW,https://api.spotify.com/v1/tracks/7sImc1IHpucOTKCUdIQkHW,https://api.spotify.com/v1/audio-analysis/7sImc1IHpucOTKCUdIQkHW,164257,4
119,0.615,0.811,6,-4.316,1,0.144,0.0188,0.0,0.196,0.808,167.995,audio_features,5PEleSkK4p4E1sx3x7cOLt,spotify:track:5PEleSkK4p4E1sx3x7cOLt,https://api.spotify.com/v1/tracks/5PEleSkK4p4E1sx3x7cOLt,https://api.spotify.com/v1/audio-analysis/5PEleSkK4p4E1sx3x7cOLt,166560,4
120,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,audio_features,7wMq5n8mYSKlQIGECKUgTX,spotify:track:7wMq5n8mYSKlQIGECKUgTX,https://api.spotify.com/v1/tracks/7wMq5n8mYSKlQIGECKUgTX,https://api.spotify.com/v1/audio-analysis/7wMq5n8mYSKlQIGECKUgTX,202533,4
121,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,audio_features,2rgtCOVK2tpfao2VjURn84,spotify:track:2rgtCOVK2tpfao2VjURn84,https://api.spotify.com/v1/tracks/2rgtCOVK2tpfao2VjURn84,https://api.spotify.com/v1/audio-analysis/2rgtCOVK2tpfao2VjURn84,203520,4
122,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,audio_features,285HeuLxsngjFn4GGegGNm,spotify:track:285HeuLxsngjFn4GGegGNm,https://api.spotify.com/v1/tracks/285HeuLxsngjFn4GGegGNm,https://api.spotify.com/v1/audio-analysis/285HeuLxsngjFn4GGegGNm,192560,4
123,0.75,0.683,9,-4.829,0,0.12,0.0462,1.32e-06,0.297,0.539,111.066,audio_features,1dl3vuXJS9anUXE7XnNP75,spotify:track:1dl3vuXJS9anUXE7XnNP75,https://api.spotify.com/v1/tracks/1dl3vuXJS9anUXE7XnNP75,https://api.spotify.com/v1/audio-analysis/1dl3vuXJS9anUXE7XnNP75,200492,4
124,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,audio_features,190jyVPHYjAqEaOGmMzdyk,spotify:track:190jyVPHYjAqEaOGmMzdyk,https://api.spotify.com/v1/tracks/190jyVPHYjAqEaOGmMzdyk,https://api.spotify.com/v1/audio-analysis/190jyVPHYjAqEaOGmMzdyk,227987,4
125,0.758,0.557,7,-4.568,1,0.034,0.0117,0.0,0.0418,0.781,126.986,audio_features,2fQxE0jVrjNMT9oJAXtSJR,spotify:track:2fQxE0jVrjNMT9oJAXtSJR,https://api.spotify.com/v1/tracks/2fQxE0jVrjNMT9oJAXtSJR,https://api.spotify.com/v1/audio-analysis/2fQxE0jVrjNMT9oJAXtSJR,231840,4
126,0.438,0.672,11,-4.706,0,0.0429,0.0055,0.0,0.0583,0.457,185.934,audio_features,7f9e0xIl1s4O1odwkD0fpu,spotify:track:7f9e0xIl1s4O1odwkD0fpu,https://api.spotify.com/v1/tracks/7f9e0xIl1s4O1odwkD0fpu,https://api.spotify.com/v1/audio-analysis/7f9e0xIl1s4O1odwkD0fpu,227320,4
127,0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.131,0.78,120.008,audio_features,5aTsxlQlq0vIedDWZoqMWN,spotify:track:5aTsxlQlq0vIedDWZoqMWN,https://api.spotify.com/v1/tracks/5aTsxlQlq0vIedDWZoqMWN,https://api.spotify.com/v1/audio-analysis/5aTsxlQlq0vIedDWZoqMWN,210853,4
128,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,audio_features,6Z8R6UsFuGXGtiIxiD8ISb,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,https://api.spotify.com/v1/tracks/6Z8R6UsFuGXGtiIxiD8ISb,https://api.spotify.com/v1/audio-analysis/6Z8R6UsFuGXGtiIxiD8ISb,192790,5
129,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,audio_features,2tpWsVSb9UEmDRxAl1zhX1,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267,4
130,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,audio_features,1nInOsHbtotAmEOQhtvnzP,spotify:track:1nInOsHbtotAmEOQhtvnzP,https://api.spotify.com/v1/tracks/1nInOsHbtotAmEOQhtvnzP,https://api.spotify.com/v1/audio-analysis/1nInOsHbtotAmEOQhtvnzP,221947,4
131,0.707,0.87,8,-3.617,0,0.0669,0.0593,0.0,0.205,0.809,125.956,audio_features,4icNLSquKZp6e0iEkBn9RP,spotify:track:4icNLSquKZp6e0iEkBn9RP,https://api.spotify.com/v1/tracks/4icNLSquKZp6e0iEkBn9RP,https://api.spotify.com/v1/audio-analysis/4icNLSquKZp6e0iEkBn9RP,229933,4
132,0.602,0.752,8,-4.48,1,0.064,0.00969,0.0,0.158,0.562,86.011,audio_features,0nOFRbiftNe7TTPtpobeXt,spotify:track:0nOFRbiftNe7TTPtpobeXt,https://api.spotify.com/v1/tracks/0nOFRbiftNe7TTPtpobeXt,https://api.spotify.com/v1/audio-analysis/0nOFRbiftNe7TTPtpobeXt,189773,4
133,0.691,0.741,5,-3.033,0,0.252,0.703,1.11e-05,0.109,0.512,82.525,audio_features,14B2bUopOga5V3ypld7d6n,spotify:track:14B2bUopOga5V3ypld7d6n,https://api.spotify.com/v1/tracks/14B2bUopOga5V3ypld7d6n,https://api.spotify.com/v1/audio-analysis/14B2bUopOga5V3ypld7d6n,243493,4
134,0.543,0.642,4,-6.533,1,0.0888,0.137,0.0,0.243,0.749,117.923,audio_features,1peT7rhuRsVvJVSSd0iXXp,spotify:track:1peT7rhuRsVvJVSSd0iXXp,https://api.spotify.com/v1/tracks/1peT7rhuRsVvJVSSd0iXXp,https://api.spotify.com/v1/audio-analysis/1peT7rhuRsVvJVSSd0iXXp,241667,4
135,0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,audio_features,3goSVuTt3fDYDP6kRnFwuL,spotify:track:3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/audio-analysis/3goSVuTt3fDYDP6kRnFwuL,229413,4
136,0.637,0.73,5,-5.38,0,0.0874,0.323,0.0,0.0981,0.732,93.867,audio_features,7iu0WYLdo4yksKf3seaxzI,spotify:track:7iu0WYLdo4yksKf3seaxzI,https://api.spotify.com/v1/tracks/7iu0WYLdo4yksKf3seaxzI,https://api.spotify.com/v1/audio-analysis/7iu0WYLdo4yksKf3seaxzI,218947,4
137,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,audio_features,3GpbwCm3YxiWDvy29Uo3vP,spotify:track:3GpbwCm3YxiWDvy29Uo3vP,https://api.spotify.com/v1/tracks/3GpbwCm3YxiWDvy29Uo3vP,https://api.spotify.com/v1/audio-analysis/3GpbwCm3YxiWDvy29Uo3vP,204640,4
138,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,5AyL2kgLtTWEu3qO3B9SqK,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/tracks/5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/audio-analysis/5AyL2kgLtTWEu3qO3B9SqK,216893,4
139,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,audio_features,127uq83uGFapbddqiMUKky,spotify:track:127uq83uGFapbddqiMUKky,https://api.spotify.com/v1/tracks/127uq83uGFapbddqiMUKky,https://api.spotify.com/v1/audio-analysis/127uq83uGFapbddqiMUKky,195853,4
140,0.498,0.862,7,-6.02,0,0.0589,0.000313,0.00941,0.352,0.47,128.034,audio_features,3aQz0z86zrKjd1mcZlonxE,spotify:track:3aQz0z86zrKjd1mcZlonxE,https://api.spotify.com/v1/tracks/3aQz0z86zrKjd1mcZlonxE,https://api.spotify.com/v1/audio-analysis/3aQz0z86zrKjd1mcZlonxE,192294,4
141,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,audio_features,154Z2G9kyrSZgmXmJwiytO,spotify:track:154Z2G9kyrSZgmXmJwiytO,https://api.spotify.com/v1/tracks/154Z2G9kyrSZgmXmJwiytO,https://api.spotify.com/v1/audio-analysis/154Z2G9kyrSZgmXmJwiytO,217419,4
142,0.751,0.736,5,-4.168,0,0.156,0.0206,0.0,0.265,0.352,130.014,audio_features,1ve0SgTZkv3wdggJLqtBYU,spotify:track:1ve0SgTZkv3wdggJLqtBYU,https://api.spotify.com/v1/tracks/1ve0SgTZkv3wdggJLqtBYU,https://api.spotify.com/v1/audio-analysis/1ve0SgTZkv3wdggJLqtBYU,262147,4
143,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,audio_features,2ENexcMEMsYk0rVJigVD3i,spotify:track:2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/tracks/2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/audio-analysis/2ENexcMEMsYk0rVJigVD3i,235493,4
144,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,audio_features,6cmm1LMvZdB5zsCwX5BjqE,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/tracks/6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/audio-analysis/6cmm1LMvZdB5zsCwX5BjqE,212507,4
145,0.76,0.696,0,-5.811,1,0.0491,0.0195,0.0,0.278,0.903,127.029,audio_features,360ZhWvMnyXKYFG9Mqsm89,spotify:track:360ZhWvMnyXKYFG9Mqsm89,https://api.spotify.com/v1/tracks/360ZhWvMnyXKYFG9Mqsm89,https://api.spotify.com/v1/audio-analysis/360ZhWvMnyXKYFG9Mqsm89,205884,4
146,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
147,0.648,0.836,8,-3.394,1,0.0316,0.0625,0.00995,0.202,0.705,126.889,audio_features,2jATUzETZL49e6SywauZKE,spotify:track:2jATUzETZL49e6SywauZKE,https://api.spotify.com/v1/tracks/2jATUzETZL49e6SywauZKE,https://api.spotify.com/v1/audio-analysis/2jATUzETZL49e6SywauZKE,183560,4
148,0.627,0.954,2,-4.804,1,0.0425,0.0015,0.000814,0.292,0.312,128.016,audio_features,5TmFTHZp7HjBXjjsFvCY6h,spotify:track:5TmFTHZp7HjBXjjsFvCY6h,https://api.spotify.com/v1/tracks/5TmFTHZp7HjBXjjsFvCY6h,https://api.spotify.com/v1/audio-analysis/5TmFTHZp7HjBXjjsFvCY6h,223112,4
